Idea ID,Idea Number,Idea Author ID,Idea Author Department,Idea Author Title,Up/Down,Voter ID,Voter Department,Voter Title,Timestamp
274014,23,247754,KİvTD,Software Architect,Up,247832,ÖUD,Software Analyst,7/14/17 1:08
274014,23,247754,KİvTD,Software Architect,Up,247891,KİvTD,Software Analyst,7/13/17 4:09
274014,23,247754,KİvTD,Software Architect,Up,247895,KÖSD,Software Analyst,7/19/17 12:45
274014,23,247754,KİvTD,Software Architect,Up,247918,KİvTD,Software Engineer,7/16/17 23:15
274014,23,247754,KİvTD,Software Architect,Down,247954,BH,Staff_Hosp,7/20/17 13:01
274014,23,247754,KİvTD,Software Architect,Up,247961,BH,Staff_Hosp,7/22/17 0:01
274014,23,247754,KİvTD,Software Architect,Up,248072,STAJYER,Intern,7/14/17 4:53
274024,24,247749,KÜGD,Software Analyst,Up,247132,KÜGD,Software Analyst,7/21/17 1:06
274024,24,247749,KÜGD,Software Analyst,Up,247143,ÇKBD,Software Analyst,7/25/17 0:38
274024,24,247749,KÜGD,Software Analyst,Up,247151,KİvTD,Director,7/25/17 0:55
274024,24,247749,KÜGD,Software Analyst,Up,247162,TBSPvKUİGD,Business Architect,7/19/17 23:09
274024,24,247749,KÜGD,Software Analyst,Up,247168,TBSPvKUİGD,Business Architect,7/21/17 1:47
274024,24,247749,KÜGD,Software Analyst,Up,247194,KÜGD,Software Engineer,7/13/17 6:20
274024,24,247749,KÜGD,Software Analyst,Up,247208,KİvTD,Solution Architect,7/23/17 22:57
274024,24,247749,KÜGD,Software Analyst,Up,247217,ÖUD,Business Architect,7/18/17 5:03
274024,24,247749,KÜGD,Software Analyst,Up,247242,KÜGD,Software Engineer,7/14/17 4:58
274024,24,247749,KÜGD,Software Analyst,Up,247244,KÜGD,Software Architect,7/20/17 3:33
274024,24,247749,KÜGD,Software Analyst,Up,247251,MvKDYİGD,Project Officer,7/13/17 7:13
274024,24,247749,KÜGD,Software Analyst,Up,247275,MvMUD,Software Architect,7/20/17 23:05
274024,24,247749,KÜGD,Software Analyst,Up,247294,KÜGD,Software Analyst,7/21/17 10:41
274024,24,247749,KÜGD,Software Analyst,Up,247321,MvMUD,Software Analyst,7/19/17 23:35
274024,24,247749,KÜGD,Software Analyst,Up,247342,KİvTD,Software Analyst,7/13/17 7:01
274024,24,247749,KÜGD,Software Analyst,Up,247345,KÜGD,Software Analyst,7/24/17 22:37
274024,24,247749,KÜGD,Software Analyst,Up,247354,ÜYvTUD,Solution Architect,7/13/17 5:52
274024,24,247749,KÜGD,Software Analyst,Up,247391,ÜYvTUD,Software Analyst,7/25/17 1:14
274024,24,247749,KÜGD,Software Analyst,Up,247407,MvMUD,Software Analyst,7/24/17 7:47
274024,24,247749,KÜGD,Software Analyst,Up,247440,KÜGD,Team Manager (Deputy),7/13/17 5:07
274024,24,247749,KÜGD,Software Analyst,Up,247470,KÖSİGD,Project Manager,7/24/17 23:19
274024,24,247749,KÜGD,Software Analyst,Up,247493,ÜYvTUD,Software Analyst,7/19/17 23:20
274024,24,247749,KÜGD,Software Analyst,Up,247504,TBSPvKUİGD,Business Architect,7/20/17 5:51
274024,24,247749,KÜGD,Software Analyst,Up,247517,TBSPvKUİGD,Business Analyst,7/19/17 22:54
274024,24,247749,KÜGD,Software Analyst,Up,247526,KÜGD,Software Analyst,7/21/17 7:53
274024,24,247749,KÜGD,Software Analyst,Up,247536,KİvTD,Software Analyst,7/14/17 1:28
274024,24,247749,KÜGD,Software Analyst,Up,247554,KİvTD,Software Analyst,7/20/17 23:41
274024,24,247749,KÜGD,Software Analyst,Up,247642,MvMUD,Senior Solution Architect,7/24/17 1:29
274024,24,247749,KÜGD,Software Analyst,Up,247664,TBSPvKUİGD,Expert Business Analyst,7/17/17 5:18
274024,24,247749,KÜGD,Software Analyst,Up,247698,KİvTD,Manager,7/18/17 2:21
274024,24,247749,KÜGD,Software Analyst,Up,247711,KÖSD,Manager,7/24/17 7:35
274024,24,247749,KÜGD,Software Analyst,Up,247749,KÜGD,Software Analyst,7/21/17 7:48
274024,24,247749,KÜGD,Software Analyst,Up,247756,TBSPvKUİGD,Expert Business Analyst,7/13/17 6:51
274024,24,247749,KÜGD,Software Analyst,Up,247761,FvKUD,Software Architect,7/13/17 5:21
274024,24,247749,KÜGD,Software Analyst,Up,247763,KÜGD,Solution Architect,7/21/17 1:51
274024,24,247749,KÜGD,Software Analyst,Up,247785,TBSPvKUİGD,Program Manager,7/19/17 5:15
274024,24,247749,KÜGD,Software Analyst,Up,247824,MKDD,Software Architect,7/24/17 23:36
274024,24,247749,KÜGD,Software Analyst,Up,247831,KÜGD,Software Analyst,7/21/17 12:43
274024,24,247749,KÜGD,Software Analyst,Up,247904,ÇKBD,Manager,7/23/17 23:39
274024,24,247749,KÜGD,Software Analyst,Up,247924,TBSPvKUİGD,Business Architect,7/20/17 5:13
274024,24,247749,KÜGD,Software Analyst,Up,248045,STAJYER,Intern,7/13/17 22:53
274024,24,247749,KÜGD,Software Analyst,Up,248072,STAJYER,Intern,7/14/17 4:53
274050,25,247904,ÇKBD,Manager,Up,247117,ÜYvTUD,Software Analyst,7/13/17 22:43
274050,25,247904,ÇKBD,Manager,Up,247135,ÇKBD,Team Manager,7/13/17 7:04
274050,25,247904,ÇKBD,Manager,Up,247251,MvKDYİGD,Project Officer,7/17/17 2:06
274050,25,247904,ÇKBD,Manager,Up,247282,HYD,Application Support Expert Deputy,7/13/17 7:06
274050,25,247904,ÇKBD,Manager,Up,247335,ÇKBD,Software Analyst,7/13/17 7:25
274050,25,247904,ÇKBD,Manager,Up,247385,ÜYvTUD,Software Architect,7/25/17 1:43
274050,25,247904,ÇKBD,Manager,Up,247410,FvKUD,Solution Architect,7/14/17 5:13
274050,25,247904,ÇKBD,Manager,Up,247450,MvKDYİGD,Expert Business Analyst,7/23/17 23:34
274050,25,247904,ÇKBD,Manager,Up,247527,ÇKBD,Software Analyst,7/19/17 1:25
274050,25,247904,ÇKBD,Manager,Up,247542,ÇKBD,Software Architect,7/15/17 1:21
274050,25,247904,ÇKBD,Manager,Up,247554,KİvTD,Software Analyst,7/20/17 23:41
274050,25,247904,ÇKBD,Manager,Up,247614,FvKUD,Software Analyst,7/20/17 5:14
274050,25,247904,ÇKBD,Manager,Up,247639,ÇKBD,Manager,7/19/17 23:55
274050,25,247904,ÇKBD,Manager,Up,247655,SvKİD,Director,7/15/17 4:28
274050,25,247904,ÇKBD,Manager,Up,247657,KİvTD,Team Manager,7/16/17 12:48
274050,25,247904,ÇKBD,Manager,Up,247698,KİvTD,Manager,7/13/17 13:44
274050,25,247904,ÇKBD,Manager,Up,247713,MvKDYİGD,Solution Architect(İA),7/24/17 7:08
274050,25,247904,ÇKBD,Manager,Down,247789,SG,Solution Architect,7/25/17 0:38
274050,25,247904,ÇKBD,Manager,Down,247824,MKDD,Software Architect,7/24/17 23:47
274050,25,247904,ÇKBD,Manager,Up,247829,ÇKBD,Software Analyst,7/13/17 6:52
274050,25,247904,ÇKBD,Manager,Up,247865,ÇKBD,Software Architect,7/17/17 5:09
274050,25,247904,ÇKBD,Manager,Down,247866,MKDD,Software Analyst,7/25/17 0:37
274050,25,247904,ÇKBD,Manager,Up,247904,ÇKBD,Manager,7/13/17 6:27
274050,25,247904,ÇKBD,Manager,Down,247954,BH,Staff_Hosp,7/20/17 13:01
274052,26,247843,ÜİD,Software Analyst,Up,247155,MvMUD,Software Analyst,7/22/17 23:39
274052,26,247843,ÜİD,Software Analyst,Down,247159,SPHvDTUD,Software Analyst,7/25/17 1:49
274052,26,247843,ÜİD,Software Analyst,Up,247161,ÜİD,Solution Architect,7/17/17 2:12
274052,26,247843,ÜİD,Software Analyst,Up,247165,KÖSİGD,Expert Business Analyst,7/25/17 1:23
274052,26,247843,ÜİD,Software Analyst,Up,247213,KÖSİGD,Expert Business Analyst,7/14/17 6:56
274052,26,247843,ÜİD,Software Analyst,Up,247217,ÖUD,Business Architect,7/18/17 4:52
274052,26,247843,ÜİD,Software Analyst,Up,247259,KÖSD,Senior Solution Architect,7/24/17 2:26
274052,26,247843,ÜİD,Software Analyst,Down,247265,SPHvDTUD,Software Analyst,7/25/17 1:50
274052,26,247843,ÜİD,Software Analyst,Up,247267,KÖSİGD,Business Analyst,7/13/17 22:59
274052,26,247843,ÜİD,Software Analyst,Up,247269,MvMUD,Software Architect,7/25/17 1:22
274052,26,247843,ÜİD,Software Analyst,Up,247271,KÖSD,Team Manager,7/19/17 1:08
274052,26,247843,ÜİD,Software Analyst,Up,247287,ÜİD,Software Architect,7/14/17 6:34
274052,26,247843,ÜİD,Software Analyst,Up,247292,ÇDD,Program Manager,7/24/17 1:18
274052,26,247843,ÜİD,Software Analyst,Up,247300,ÜİD,Software Architect,7/25/17 0:23
274052,26,247843,ÜİD,Software Analyst,Up,247313,ÖUD,Solution Architect,7/23/17 23:32
274052,26,247843,ÜİD,Software Analyst,Up,247325,SAvSİD,Expert Business Analyst,7/17/17 5:21
274052,26,247843,ÜİD,Software Analyst,Up,247336,SAvSİD,Konfigürasyon Sorumlusu,7/24/17 3:58
274052,26,247843,ÜİD,Software Analyst,Up,247337,ÜİD,Software Architect,7/17/17 4:08
274052,26,247843,ÜİD,Software Analyst,Up,247339,ÖUD,Software Architect,7/24/17 6:52
274052,26,247843,ÜİD,Software Analyst,Down,247345,KÜGD,Software Analyst,7/24/17 22:37
274052,26,247843,ÜİD,Software Analyst,Up,247346,KÜGD,Software Analyst,7/20/17 1:32
274052,26,247843,ÜİD,Software Analyst,Up,247347,SAvSİD,Konfigürasyon Mühendisi,7/17/17 6:27
274052,26,247843,ÜİD,Software Analyst,Up,247362,KÖSİGD,Project Manager,7/21/17 7:30
274052,26,247843,ÜİD,Software Analyst,Up,247372,SAvSİD,Test Sorumlusu,7/24/17 4:00
274052,26,247843,ÜİD,Software Analyst,Up,247375,ÇKBD,Solution Architect,7/25/17 1:44
274052,26,247843,ÜİD,Software Analyst,Up,247389,ÜİD,Solution Architect,7/18/17 2:18
274052,26,247843,ÜİD,Software Analyst,Up,247407,MvMUD,Software Analyst,7/24/17 8:03
274052,26,247843,ÜİD,Software Analyst,Up,247427,ÜİD,Software Engineer,7/14/17 0:09
274052,26,247843,ÜİD,Software Analyst,Up,247428,UBD,Software Engineer,7/21/17 7:39
274052,26,247843,ÜİD,Software Analyst,Up,247436,KİvTD,Software Analyst,7/19/17 7:23
274052,26,247843,ÜİD,Software Analyst,Up,247437,ÜİD,Software Architect,7/13/17 7:29
274052,26,247843,ÜİD,Software Analyst,Up,247451,KÜGD,Software Engineer,7/24/17 23:39
274052,26,247843,ÜİD,Software Analyst,Up,247462,KÖSİGD,Team Manager (IA),7/13/17 23:52
274052,26,247843,ÜİD,Software Analyst,Up,247470,KÖSİGD,Project Manager,7/24/17 23:15
274052,26,247843,ÜİD,Software Analyst,Up,247498,BTD,Sistem Destek Mühendisi,7/25/17 1:17
274052,26,247843,ÜİD,Software Analyst,Down,247499,SPHvDTUD,Software Analyst,7/19/17 0:52
274052,26,247843,ÜİD,Software Analyst,Up,247520,ÜİD,Solution Architect,7/25/17 1:55
274052,26,247843,ÜİD,Software Analyst,Down,247554,KİvTD,Software Analyst,7/25/17 1:09
274052,26,247843,ÜİD,Software Analyst,Up,247573,ÜİD,Software Architect,7/24/17 1:10
274052,26,247843,ÜİD,Software Analyst,Up,247580,KÜGD,Software Analyst,7/25/17 1:57
274052,26,247843,ÜİD,Software Analyst,Up,247600,HYD,Application Support Expert Deputy,7/24/17 7:37
274052,26,247843,ÜİD,Software Analyst,Up,247608,KÖSİGD,Project Officer,7/17/17 4:25
274052,26,247843,ÜİD,Software Analyst,Up,247628,KÖSD,Solution Architect,7/24/17 7:55
274052,26,247843,ÜİD,Software Analyst,Up,247631,ÜİD,Solution Architect,7/14/17 5:54
274052,26,247843,ÜİD,Software Analyst,Up,247650,UBD,Software Analyst,7/25/17 1:33
274052,26,247843,ÜİD,Software Analyst,Up,247652,ÜİD,Solution Architect,7/17/17 4:21
274052,26,247843,ÜİD,Software Analyst,Up,247671,KÖSİGD,Project Manager,7/24/17 5:16
274052,26,247843,ÜİD,Software Analyst,Up,247672,ÜİD,Software Architect,7/14/17 4:41
274052,26,247843,ÜİD,Software Analyst,Up,247677,SAvSİD,Software Analyst,7/25/17 0:56
274052,26,247843,ÜİD,Software Analyst,Up,247683,ÜİD,Software Engineer,7/20/17 1:20
274052,26,247843,ÜİD,Software Analyst,Up,247698,KİvTD,Manager,7/13/17 13:43
274052,26,247843,ÜİD,Software Analyst,Up,247705,ÜİD,Manager,7/17/17 6:40
274052,26,247843,ÜİD,Software Analyst,Up,247715,HYD,Application Support Expert Deputy,7/17/17 4:17
274052,26,247843,ÜİD,Software Analyst,Up,247719,UBD,Software Engineer,7/20/17 6:51
274052,26,247843,ÜİD,Software Analyst,Up,247721,ÜİD,Software Engineer,7/13/17 23:58
274052,26,247843,ÜİD,Software Analyst,Up,247740,ÜİD,Software Architect,7/18/17 7:19
274052,26,247843,ÜİD,Software Analyst,Up,247744,ÜİD,Software Architect,7/13/17 6:50
274052,26,247843,ÜİD,Software Analyst,Up,247767,TvPYD,Program Manager,7/24/17 0:44
274052,26,247843,ÜİD,Software Analyst,Up,247769,ÜİD,Software Analyst,7/18/17 7:27
274052,26,247843,ÜİD,Software Analyst,Up,247770,ÖUD,Team Manager (Deputy),7/24/17 1:53
274052,26,247843,ÜİD,Software Analyst,Up,247786,SAvSİD,Expert Business Analyst,7/14/17 7:21
274052,26,247843,ÜİD,Software Analyst,Down,247789,SG,Solution Architect,7/19/17 22:54
274052,26,247843,ÜİD,Software Analyst,Up,247824,MKDD,Software Architect,7/25/17 0:36
274052,26,247843,ÜİD,Software Analyst,Up,247830,KÖSİGD,Program Manager,7/18/17 4:15
274052,26,247843,ÜİD,Software Analyst,Up,247835,HYD,Software Architect,7/24/17 6:20
274052,26,247843,ÜİD,Software Analyst,Up,247843,ÜİD,Software Analyst,7/13/17 9:22
274052,26,247843,ÜİD,Software Analyst,Up,247847,ÖUD,Senior Solution Architect,7/25/17 1:16
274052,26,247843,ÜİD,Software Analyst,Up,247848,ÜİD,Software Analyst,7/13/17 23:53
274052,26,247843,ÜİD,Software Analyst,Up,247865,ÇKBD,Software Architect,7/18/17 4:05
274052,26,247843,ÜİD,Software Analyst,Up,247895,KÖSD,Software Analyst,7/24/17 12:10
274052,26,247843,ÜİD,Software Analyst,Up,247898,ÖUD,Business Architect,7/21/17 3:54
274052,26,247843,ÜİD,Software Analyst,Up,247908,ÜİD,Software Architect,7/21/17 7:30
274052,26,247843,ÜİD,Software Analyst,Up,247912,KÖSİGD,Director,7/23/17 22:59
274052,26,247843,ÜİD,Software Analyst,Up,247921,TBSPvKUİGD,Business Architect,7/17/17 4:00
274052,26,247843,ÜİD,Software Analyst,Up,247927,ÜİD,Software Analyst,7/18/17 23:45
274052,26,247843,ÜİD,Software Analyst,Up,248073,STAJYER,Intern,7/25/17 1:47
274052,26,247843,ÜİD,Software Analyst,Up,248138,ÖUD,Expert Business Analyst,7/24/17 7:45
274052,26,247843,ÜİD,Software Analyst,Up,248570,STAJYER,Intern,7/25/17 1:40
274068,27,247954,BH,Staff_Hosp,Up,247117,ÜYvTUD,Software Analyst,7/13/17 22:53
274068,27,247954,BH,Staff_Hosp,Down,247125,SPHvDTUD,Software Architect,7/14/17 3:07
274068,27,247954,BH,Staff_Hosp,Down,247345,KÜGD,Software Analyst,7/24/17 22:37
274068,27,247954,BH,Staff_Hosp,Down,247530,TBSPvKUİGD,Business Architect,7/20/17 22:38
274068,27,247954,BH,Staff_Hosp,Up,247554,KİvTD,Software Analyst,7/20/17 23:40
274068,27,247954,BH,Staff_Hosp,Down,247616,MKDD,Software Analyst,7/25/17 0:25
274068,27,247954,BH,Staff_Hosp,Up,247698,KİvTD,Manager,7/13/17 13:44
274068,27,247954,BH,Staff_Hosp,Down,247789,SG,Solution Architect,7/19/17 22:51
274068,27,247954,BH,Staff_Hosp,Up,247824,MKDD,Software Architect,7/25/17 0:40
274068,27,247954,BH,Staff_Hosp,Down,247836,SUD,Software Analyst,7/20/17 7:39
274068,27,247954,BH,Staff_Hosp,Up,247848,ÜİD,Software Analyst,7/25/17 0:49
274068,27,247954,BH,Staff_Hosp,Up,247950,BH,Staff_Hosp,7/13/17 23:55
274068,27,247954,BH,Staff_Hosp,Up,247954,BH,Staff_Hosp,7/13/17 23:00
274068,27,247954,BH,Staff_Hosp,Up,247956,BH,Staff_Hosp,7/14/17 2:55
274068,27,247954,BH,Staff_Hosp,Up,247957,BH,Staff_Hosp,7/14/17 4:45
274087,28,247616,MKDD,Software Analyst,Down,247505,KİvTD,Software Analyst,7/16/17 23:24
274087,28,247616,MKDD,Software Analyst,Up,247554,KİvTD,Software Analyst,7/25/17 1:18
274087,28,247616,MKDD,Software Analyst,Up,247616,MKDD,Software Analyst,7/17/17 0:15
274087,28,247616,MKDD,Software Analyst,Up,247698,KİvTD,Manager,7/13/17 13:44
274087,28,247616,MKDD,Software Analyst,Up,247757,MKDD,Software Analyst,7/25/17 0:57
274087,28,247616,MKDD,Software Analyst,Down,247789,SG,Solution Architect,7/13/17 23:24
274087,28,247616,MKDD,Software Analyst,Up,247824,MKDD,Software Architect,7/25/17 0:40
274087,28,247616,MKDD,Software Analyst,Down,247851,ÜYvTUD,Director,7/24/17 7:13
274087,28,247616,MKDD,Software Analyst,Up,247866,MKDD,Software Analyst,7/25/17 0:46
274087,28,247616,MKDD,Software Analyst,Down,247954,BH,Staff_Hosp,7/20/17 13:01
274112,29,247562,SPHvDTUD,Manager,Up,247131,SPHvDTUD,Senior Solution Architect,7/17/17 6:01
274112,29,247562,SPHvDTUD,Manager,Up,247159,SPHvDTUD,Software Analyst,7/14/17 1:19
274112,29,247562,SPHvDTUD,Manager,Up,247227,SPHvDTUD,Software Analyst,7/13/17 22:38
274112,29,247562,SPHvDTUD,Manager,Up,247265,SPHvDTUD,Software Analyst,7/14/17 6:46
274112,29,247562,SPHvDTUD,Manager,Up,247313,ÖUD,Solution Architect,7/23/17 23:36
274112,29,247562,SPHvDTUD,Manager,Up,247470,KÖSİGD,Project Manager,7/24/17 23:18
274112,29,247562,SPHvDTUD,Manager,Up,247499,SPHvDTUD,Software Analyst,7/13/17 22:37
274112,29,247562,SPHvDTUD,Manager,Up,247530,TBSPvKUİGD,Business Architect,7/13/17 23:05
274112,29,247562,SPHvDTUD,Manager,Up,247562,SPHvDTUD,Manager,7/13/17 13:33
274112,29,247562,SPHvDTUD,Manager,Up,247698,KİvTD,Manager,7/13/17 14:07
274112,29,247562,SPHvDTUD,Manager,Up,247738,SPHvDTUD,Software Analyst,7/13/17 13:34
274112,29,247562,SPHvDTUD,Manager,Down,247789,SG,Solution Architect,7/16/17 23:27
274112,29,247562,SPHvDTUD,Manager,Up,247824,MKDD,Software Architect,7/25/17 0:40
274112,29,247562,SPHvDTUD,Manager,Up,247950,BH,Staff_Hosp,7/13/17 23:55
274112,29,247562,SPHvDTUD,Manager,Down,247954,BH,Staff_Hosp,7/20/17 13:01
274265,30,247698,KİvTD,Manager,Up,247144,KİvTD,Software Analyst,7/18/17 4:14
274265,30,247698,KİvTD,Manager,Up,247147,KİvTD,Software Analyst,7/19/17 7:57
274265,30,247698,KİvTD,Manager,Up,247148,KİvTD,Software Engineer,7/25/17 0:08
274265,30,247698,KİvTD,Manager,Up,247151,KİvTD,Director,7/25/17 0:43
274265,30,247698,KİvTD,Manager,Up,247166,KİvTD,Solution Architect,7/23/17 23:51
274265,30,247698,KİvTD,Manager,Up,247168,TBSPvKUİGD,Business Architect,7/17/17 4:34
274265,30,247698,KİvTD,Manager,Up,247472,KÜGD,Solution Architect,7/20/17 4:33
274265,30,247698,KİvTD,Manager,Up,247510,İvMİD,Administrative Affairs Superviser,7/24/17 0:31
274265,30,247698,KİvTD,Manager,Up,247536,KİvTD,Software Analyst,7/21/17 10:33
274265,30,247698,KİvTD,Manager,Up,247554,KİvTD,Software Analyst,7/21/17 1:20
274265,30,247698,KİvTD,Manager,Up,247586,TBSPvKUİGD,Manager,7/23/17 22:56
274265,30,247698,KİvTD,Manager,Down,247664,TBSPvKUİGD,Expert Business Analyst,7/17/17 6:10
274265,30,247698,KİvTD,Manager,Up,247682,KİvTD,Software Engineer,7/25/17 0:21
274265,30,247698,KİvTD,Manager,Up,247698,KİvTD,Manager,7/14/17 13:11
274265,30,247698,KİvTD,Manager,Down,247789,SG,Solution Architect,7/18/17 4:02
274265,30,247698,KİvTD,Manager,Up,247824,MKDD,Software Architect,7/25/17 0:31
274265,30,247698,KİvTD,Manager,Up,247878,KİvTD,Software Analyst,7/17/17 5:02
274265,30,247698,KİvTD,Manager,Up,247904,ÇKBD,Manager,7/21/17 3:47
274265,30,247698,KİvTD,Manager,Down,247954,BH,Staff_Hosp,7/20/17 13:02
274291,31,247227,SPHvDTUD,Software Analyst,Up,247117,ÜYvTUD,Software Analyst,7/17/17 6:37
274291,31,247227,SPHvDTUD,Software Analyst,Up,247125,SPHvDTUD,Software Architect,7/21/17 0:42
274291,31,247227,SPHvDTUD,Software Analyst,Up,247142,SPHvDTUD,Software Architect,7/17/17 0:32
274291,31,247227,SPHvDTUD,Software Analyst,Up,247143,ÇKBD,Software Analyst,7/25/17 0:38
274291,31,247227,SPHvDTUD,Software Analyst,Up,247155,MvMUD,Software Analyst,7/24/17 3:22
274291,31,247227,SPHvDTUD,Software Analyst,Up,247159,SPHvDTUD,Software Analyst,7/17/17 0:17
274291,31,247227,SPHvDTUD,Software Analyst,Up,247168,TBSPvKUİGD,Business Architect,7/17/17 4:18
274291,31,247227,SPHvDTUD,Software Analyst,Up,247178,ÇKBD,Software Analyst,7/17/17 0:18
274291,31,247227,SPHvDTUD,Software Analyst,Up,247195,TvPYD,Project Manager,7/24/17 14:04
274291,31,247227,SPHvDTUD,Software Analyst,Up,247227,SPHvDTUD,Software Analyst,7/16/17 10:05
274291,31,247227,SPHvDTUD,Software Analyst,Up,247228,TBSPvKUİGD,Project Officer,7/17/17 3:51
274291,31,247227,SPHvDTUD,Software Analyst,Up,247231,MvMUD,Software Analyst,7/17/17 4:08
274291,31,247227,SPHvDTUD,Software Analyst,Up,247248,FvKUD,Raporlama Sorumlusu,7/20/17 6:54
274291,31,247227,SPHvDTUD,Software Analyst,Up,247265,SPHvDTUD,Software Analyst,7/16/17 23:04
274291,31,247227,SPHvDTUD,Software Analyst,Down,247267,KÖSİGD,Business Analyst,7/20/17 3:38
274291,31,247227,SPHvDTUD,Software Analyst,Up,247275,MvMUD,Software Architect,7/20/17 23:08
274291,31,247227,SPHvDTUD,Software Analyst,Up,247289,SUD,Software Analyst,7/24/17 3:18
274291,31,247227,SPHvDTUD,Software Analyst,Up,247310,SPHvDTUD,Software Analyst,7/24/17 0:32
274291,31,247227,SPHvDTUD,Software Analyst,Up,247315,ÜYvTUD,Software Analyst,7/20/17 3:04
274291,31,247227,SPHvDTUD,Software Analyst,Up,247321,MvMUD,Software Analyst,7/19/17 23:23
274291,31,247227,SPHvDTUD,Software Analyst,Up,247335,ÇKBD,Software Analyst,7/17/17 0:29
274291,31,247227,SPHvDTUD,Software Analyst,Up,247353,SPHvDTUD,Software Analyst,7/17/17 3:49
274291,31,247227,SPHvDTUD,Software Analyst,Up,247357,FvKUD,Software Architect,7/19/17 23:22
274291,31,247227,SPHvDTUD,Software Analyst,Up,247369,FvKUD,Software Analyst,7/20/17 6:41
274291,31,247227,SPHvDTUD,Software Analyst,Up,247379,SPHvDTUD,Software Architect,7/24/17 4:58
274291,31,247227,SPHvDTUD,Software Analyst,Up,247391,ÜYvTUD,Software Analyst,7/25/17 0:23
274291,31,247227,SPHvDTUD,Software Analyst,Up,247400,Mobil ÖUD,Software Analyst,7/19/17 8:06
274291,31,247227,SPHvDTUD,Software Analyst,Up,247407,MvMUD,Software Analyst,7/24/17 7:59
274291,31,247227,SPHvDTUD,Software Analyst,Up,247408,UBD,Business Architect,7/17/17 4:23
274291,31,247227,SPHvDTUD,Software Analyst,Up,247416,FvKUD,Software Architect,7/21/17 0:17
274291,31,247227,SPHvDTUD,Software Analyst,Up,247418,SUD,Software Engineer,7/16/17 23:21
274291,31,247227,SPHvDTUD,Software Analyst,Up,247436,KİvTD,Software Analyst,7/19/17 7:22
274291,31,247227,SPHvDTUD,Software Analyst,Down,247440,KÜGD,Team Manager (Deputy),7/21/17 7:39
274291,31,247227,SPHvDTUD,Software Analyst,Up,247450,MvKDYİGD,Expert Business Analyst,7/24/17 7:17
274291,31,247227,SPHvDTUD,Software Analyst,Up,247488,FvKUD,Software Analyst,7/24/17 7:11
274291,31,247227,SPHvDTUD,Software Analyst,Up,247499,SPHvDTUD,Software Analyst,7/16/17 22:35
274291,31,247227,SPHvDTUD,Software Analyst,Up,247518,MKDD,Software Analyst,7/20/17 2:07
274291,31,247227,SPHvDTUD,Software Analyst,Up,247527,ÇKBD,Software Analyst,7/20/17 2:56
274291,31,247227,SPHvDTUD,Software Analyst,Up,247528,SPHvDTUD,Software Architect,7/24/17 2:55
274291,31,247227,SPHvDTUD,Software Analyst,Up,247530,TBSPvKUİGD,Business Architect,7/16/17 23:05
274291,31,247227,SPHvDTUD,Software Analyst,Up,247546,ÇDD,Program Director,7/24/17 4:31
274291,31,247227,SPHvDTUD,Software Analyst,Up,247548,KÜGD,Software Analyst,7/24/17 4:13
274291,31,247227,SPHvDTUD,Software Analyst,Up,247552,SPHvDTUD,Software Architect,7/24/17 1:35
274291,31,247227,SPHvDTUD,Software Analyst,Down,247554,KİvTD,Software Analyst,7/19/17 2:08
274291,31,247227,SPHvDTUD,Software Analyst,Up,247562,SPHvDTUD,Manager,7/16/17 23:01
274291,31,247227,SPHvDTUD,Software Analyst,Up,247580,KÜGD,Software Analyst,7/24/17 1:26
274291,31,247227,SPHvDTUD,Software Analyst,Up,247583,ÖUD,Software Analyst,7/17/17 4:56
274291,31,247227,SPHvDTUD,Software Analyst,Up,247608,KÖSİGD,Project Officer,7/17/17 4:32
274291,31,247227,SPHvDTUD,Software Analyst,Up,247614,FvKUD,Software Analyst,7/25/17 0:11
274291,31,247227,SPHvDTUD,Software Analyst,Up,247616,MKDD,Software Analyst,7/25/17 0:28
274291,31,247227,SPHvDTUD,Software Analyst,Up,247620,SPHvDTUD,Software Analyst,7/17/17 0:19
274291,31,247227,SPHvDTUD,Software Analyst,Up,247630,SAvSİD,Software Analyst,7/24/17 4:32
274291,31,247227,SPHvDTUD,Software Analyst,Up,247642,MvMUD,Senior Solution Architect,7/24/17 1:26
274291,31,247227,SPHvDTUD,Software Analyst,Up,247650,UBD,Software Analyst,7/25/17 1:33
274291,31,247227,SPHvDTUD,Software Analyst,Up,247668,TBSPvKUİGD,Expert Business Analyst,7/21/17 0:11
274291,31,247227,SPHvDTUD,Software Analyst,Up,247693,KÜGD,Software Analyst,7/19/17 23:37
274291,31,247227,SPHvDTUD,Software Analyst,Up,247698,KİvTD,Manager,7/19/17 0:06
274291,31,247227,SPHvDTUD,Software Analyst,Up,247711,KÖSD,Manager,7/24/17 7:33
274291,31,247227,SPHvDTUD,Software Analyst,Up,247712,MvMUD,Software Analyst,7/20/17 3:24
274291,31,247227,SPHvDTUD,Software Analyst,Up,247714,KÜGD,Software Analyst,7/17/17 0:17
274291,31,247227,SPHvDTUD,Software Analyst,Up,247716,SPHvDTUD,Software Analyst,7/19/17 0:00
274291,31,247227,SPHvDTUD,Software Analyst,Up,247738,SPHvDTUD,Software Analyst,7/16/17 22:44
274291,31,247227,SPHvDTUD,Software Analyst,Up,247739,MYD,Solution Architect,7/23/17 22:34
274291,31,247227,SPHvDTUD,Software Analyst,Up,247756,TBSPvKUİGD,Expert Business Analyst,7/16/17 23:41
